AL012014,             ARTHUR,     47,
20140708, 0600,  , EX, 58.9N,  54.7W,  40,  991,  320,  180,  120,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140708, 1200,  , EX, 59.4N,  56.1W,  35,  993,  320,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140708, 1800,  , EX, 60.0N,  57.0W,  30,  995,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140709, 0000,  , EX, 60.3N,  56.7W,  30,  997,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140709, 0600,  , EX, 60.1N,  56.2W,  25, 1001,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140709, 1200,  , EX, 59.8N,  55.7W,  25, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140709, 1800,  , EX, 59.5N,  55.0W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
AL022014,                TWO,     17,
20140719, 1200,  , LO,  9.0N,  29.0W,  20, 1012,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140719, 1800,  , LO,  9.4N,  30.7W,  20, 1012,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140720, 0000,  , LO,  9.7N,  31.8W,  20, 1012,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140720, 0600,  , LO, 10.0N,  33.0W,  20, 1012,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140720, 1200,  , LO, 10.4N,  34.4W,  20, 1012,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140720, 1800,  , LO, 10.7N,  36.1W,  20, 1012,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140721, 0000,  , LO, 11.0N,  38.0W,  25, 1012,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140721, 0600,  , LO, 11.2N,  39.9W,  25, 1012,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140721, 1200,  , TD, 11.4N,  41.6W,  30, 1012,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140721, 1800,  , TD, 11.6N,  43.1W,  30, 1012,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140722, 0000,  , TD, 11.9N,  44.4W,  30, 1012,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140722, 0600,  , TD, 12.1N,  45.7W,  30, 1012,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140722, 1200,  , TD, 12.4N,  47.2W,  30, 1012,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140722, 1800,  , TD, 12.8N,  48.8W,  30, 1012,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140723, 0000,  , TD, 13.2N,  50.4W,  30, 1012,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140723, 0600,  , TD, 13.7N,  52.2W,  30, 1012,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140723, 1200,  , TD, 14.0N,  55.0W,  30, 1012,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
AL032014,             BERTHA,     47,
20140729, 0600,  , LO,  9.6N,  37.1W,  25, 1013,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140729, 1200,  , LO,  9.5N,  38.6W,  30, 1012,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20140729, 1800,  , LO,  9.5N,  40.1W,  30, 1012,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
